Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,University,College,Program,Student_Type,Enrollment_Year,Dropout_Reason,Predicted_Target,Prob_Dropout,Prob_Enrolled,Prob_Graduate,Risk_Score,Risk_Label,Engagement_Flag
1,1,3,15,1,1,1,13,14,6,6,1,0,0,0,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Dropout,Khalifa University,College of Computing & Mathematical Sciences,Applied Mathematics,Expat,2022,Left the country,Dropout,0.5514052,0.13267608,0.3159187,0.5514052,High,Normal
1,3,1,8,1,1,1,5,33,3,3,1,0,0,1,0,0,18,0,0,6,6,6,15.0,0,0,6,6,6,14.833333333333334,0,8.9,1.4,3.51,Graduate,Abu Dhabi University,College of Engineering,Industrial Engineering,Expat,2024,,Graduate,0.22113657,0.12238805,0.65647537,0.22113657,Low,Normal
1,14,1,8,1,1,1,2,1,3,4,1,0,0,1,0,0,22,0,0,5,11,4,12.25,0,0,5,9,5,13.285714285714286,0,12.7,3.7,-1.7,Graduate,Zayed University,College of Interdisciplinary Studies,Environmental Studies,Emirati,2024,,Graduate,0.23949878,0.15905946,0.60144174,0.23949878,Medium,Normal
1,17,1,6,1,16,1,1,14,5,8,0,0,0,1,0,0,20,0,7,11,13,11,15.692307692307692,0,4,9,9,9,15.555555555555555,0,8.9,1.4,3.51,Graduate,UAEU,College of Engineering,Civil Engineering,Emirati,2022,,Graduate,0.21525894,0.12314836,0.6615927,0.21525894,Low,Normal
1,12,1,17,0,1,1,1,27,10,8,0,0,0,1,0,1,24,0,0,5,7,5,12.285714285714286,0,0,5,9,5,12.75,1,16.2,0.3,-0.92,Graduate,Zayed University,College of Interdisciplinary Studies,Cultural Studies,Emirati,2021,,Graduate,0.22816107,0.1717604,0.6000786,0.22816107,Low,Normal
1,8,1,2,1,1,1,1,28,10,10,1,0,1,1,0,0,22,0,12,17,19,12,11.833333333333334,0,10,17,22,11,11.25,0,11.1,0.6,2.02,Enrolled,UAEU,College of Medicine & Health Sciences,Nursing,Emirati,2021,,Enrolled,0.2759435,0.3691224,0.3549341,0.2759435,Medium,Normal
1,14,1,3,0,1,1,23,14,6,5,0,0,0,1,0,0,20,0,2,6,6,6,12.166666666666666,0,0,6,7,5,14.0,0,12.7,3.7,-1.7,Enrolled,Khalifa University,College of Engineering & Physical Sciences,Biomedical Engineering,Expat,2023,,Graduate,0.23504598,0.3260585,0.4388955,0.23504598,Low,Normal
1,1,1,13,1,1,1,13,28,10,10,1,0,0,1,0,1,20,0,0,7,10,7,11.88888888888889,0,0,8,10,8,11.95625,0,12.7,3.7,-1.7,Graduate,AUS,School of Business Administration,Marketing,Emirati,2021,,Graduate,0.22965096,0.17643034,0.5939187,0.22965096,Low,Normal
2,4,1,3,0,3,1,23,1,10,10,0,0,0,0,0,0,35,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,Zayed University,College of Education,Early Childhood Education,Emirati,2025,Academic failure,Dropout,0.5514052,0.13267608,0.3159187,0.5514052,High,Normal
1,1,1,14,1,1,1,1,1,6,8,0,0,0,1,0,1,18,0,0,5,6,5,11.8,0,0,5,5,5,12.6,0,9.4,-0.8,-3.12,Graduate,Abu Dhabi University,College of Business Administration,Supply Chain Management,Expat,2024,,Graduate,0.21187638,0.12307208,0.6650515,0.21187638,Low,Normal
1,8,2,10,1,1,1,2,3,4,4,1,0,0,1,0,0,19,0,0,6,7,6,11.166666666666666,0,0,6,9,6,11.666666666666666,0,9.4,-0.8,-3.12,Graduate,UAEU,College of Engineering,Computer Engineering,Emirati,2025,,Graduate,0.21178682,0.12308607,0.66512716,0.21178682,Low,Normal
1,9,1,12,1,1,1,3,3,4,4,0,0,0,1,0,0,18,0,0,7,7,7,14.05714285714286,0,0,8,9,8,14.6,0,16.2,0.3,-0.92,Graduate,HCT,Faculty of Business,Human Resources,Expat,2025,,Graduate,0.21167578,0.12310341,0.6652208,0.21167578,Low,Normal
1,1,2,11,1,1,1,1,28,5,10,1,0,0,1,0,0,18,0,0,6,10,4,11.75,0,0,6,13,4,10.0,0,7.6,2.6,0.32,Dropout,Zayed University,College of Communication & Media Sciences,Public Relations,Emirati,2021,Work commitment,Dropout,0.45256352,0.2157183,0.33171818,0.45256352,Medium,Normal
2,12,1,10,1,12,1,1,2,5,7,0,0,0,1,0,0,31,0,0,6,6,6,13.166666666666666,0,0,6,8,6,13.0,0,9.4,-0.8,-3.12,Enrolled,HCT,Faculty of Health Sciences,Health Informatics,Emirati,2023,,Graduate,0.23649967,0.20790258,0.5555977,0.23649967,Medium,Normal
1,8,1,10,1,1,1,13,14,6,8,0,0,0,1,0,1,19,0,0,6,7,6,13.5,0,0,6,7,6,14.0,0,15.5,2.8,-4.06,Graduate,UAEU,College of Business & Economics,Economics,Emirati,2023,,Graduate,0.21081744,0.12823829,0.6609443,0.21081744,Low,Normal
1,9,1,12,1,1,1,23,27,5,10,1,0,0,1,0,1,20,0,0,7,10,7,12.625,0,0,8,8,8,13.0625,0,15.5,2.8,-4.06,Graduate,UAEU,College of Medicine & Health Sciences,Public Health,Expat,2024,,Graduate,0.21167578,0.12310341,0.6652208,0.21167578,Low,Normal
1,8,3,6,1,1,1,13,28,6,8,0,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout,HCT,Faculty of Business,Logistics & Transport,Expat,2024,Work commitment,Dropout,0.5514052,0.13267608,0.3159187,0.5514052,High,Normal
1,1,3,12,1,1,1,13,28,10,8,1,0,0,1,0,1,18,0,0,8,8,7,13.971428571428572,0,0,8,8,7,13.971428571428572,0,12.7,3.7,-1.7,Graduate,Zayed University,College of Interdisciplinary Studies,Environmental Studies,Expat,2022,,Graduate,0.21459128,0.15247686,0.6329319,0.21459128,Low,Normal
1,1,5,5,1,1,1,19,1,6,8,1,0,0,1,0,0,18,0,0,6,7,2,11.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,HCT,Faculty of Business,Logistics & Transport,Emirati,2025,Personal / family reasons,Dropout,0.5499096,0.13464063,0.31544974,0.5499096,High,Normal
2,12,1,17,0,1,1,23,14,5,9,0,0,0,1,0,0,33,0,0,5,5,5,12.8,0,0,5,6,5,15.333333333333334,0,10.8,1.4,1.74,Graduate,UAEU,College of Engineering,Civil Engineering,Emirati,2022,,Graduate,0.20980129,0.13130723,0.65889144,0.20980129,Low,Normal
1,1,2,14,1,1,1,22,27,10,8,1,0,0,1,0,1,18,0,0,6,8,6,13.571428571428571,0,0,6,6,5,12.8,0,12.4,0.5,1.79,Enrolled,HCT,Faculty of Health Sciences,Health Informatics,Expat,2022,,Graduate,0.252445,0.23740876,0.51014626,0.252445,Medium,Normal
1,1,1,2,1,1,1,22,27,8,10,1,0,0,0,0,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Dropout,AUS,College of Arts & Sciences,Psychology,Expat,2025,Work commitment,Dropout,0.47361144,0.1351008,0.3912878,0.47361144,Medium,Normal
1,1,1,6,1,1,1,22,27,10,7,0,0,1,1,0,0,21,0,0,5,9,2,11.5,0,0,5,13,4,11.0,1,10.8,1.4,1.74,Enrolled,AUS,School of Business Administration,Marketing,Abroad,2021,,Enrolled,0.2721591,0.37888053,0.3489604,0.2721591,Medium,Normal
1,8,3,11,1,1,1,22,14,6,6,1,0,0,1,0,0,19,0,0,6,8,4,11.25,0,0,6,8,4,12.0,0,10.8,1.4,1.74,Enrolled,Zayed University,College of Education,Educational Technology,Emirati,2025,,Graduate,0.26902163,0.27494666,0.45603174,0.26902163,Medium,Normal
1,4,1,17,0,3,1,3,14,3,4,0,0,0,1,0,0,28,0,0,5,7,5,13.714285714285714,0,0,5,7,5,13.142857142857142,0,16.2,0.3,-0.92,Graduate,AUS,College of Arts & Sciences,Computer Science,Expat,2022,,Graduate,0.21169288,0.13276757,0.6555395,0.21169288,Low,Normal
2,12,1,9,1,1,1,1,14,10,10,0,0,0,0,0,0,29,0,0,4,4,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout,HCT,Faculty of Health Sciences,Medical Laboratory,Emirati,2023,Financial difficulties,Dropout,0.5514052,0.13267608,0.3159187,0.5514052,High,Normal
1,15,1,8,1,14,1,1,27,4,4,1,0,1,0,0,0,36,0,2,6,9,6,12.0,0,1,6,8,3,14.666666666666666,0,12.4,0.5,1.79,Dropout,Abu Dhabi University,College of Arts & Sciences,English Literature,Emirati,2023,Financial difficulties,Dropout,0.54829985,0.13717389,0.31452632,0.54829985,High,Normal
1,12,1,3,0,12,1,22,27,10,8,0,0,0,1,0,1,32,0,0,6,7,6,12.666666666666666,0,0,6,7,6,13.333333333333334,0,12.7,3.7,-1.7,Graduate,HCT,Faculty of Business,Human Resources,Emirati,2025,,Graduate,0.21167578,0.12310341,0.6652208,0.21167578,Low,Normal
1,12,1,12,1,1,1,23,27,6,8,1,0,0,1,0,1,25,0,0,8,11,7,13.29,3,0,8,11,7,13.29,3,9.4,-0.8,-3.12,Enrolled,Zayed University,College of Education,Special Education,Abroad,2023,,Graduate,0.24418832,0.33897537,0.41683626,0.24418832,Medium,Normal
2,14,1,17,0,1,1,22,27,4,11,0,0,0,1,0,0,33,0,8,10,15,8,10.375,0,7,10,13,9,10.444444444444445,0,7.6,2.6,0.32,Enrolled,UAEU,College of Medicine & Health Sciences,Public Health,Expat,2021,,Enrolled,0.27981097,0.370552,0.34963703,0.27981097,Medium,Normal
2,14,1,3,0,10,1,19,24,1,1,0,0,0,0,0,0,34,0,3,7,13,3,12.0,0,2,7,15,1,13.0,1,9.4,-0.8,-3.12,Dropout,UAEU,College of Engineering,Civil Engineering,Emirati,2025,Personal / family reasons,Dropout,0.5514052,0.13267608,0.3159187,0.5514052,High,Normal
2,12,1,3,0,1,1,19,24,1,1,0,0,0,1,0,0,33,0,0,6,10,5,11.4,0,1,6,7,6,11.166666666666666,0,7.6,2.6,0.32,Graduate,UAEU,College of Engineering,Electrical Engineering,Emirati,2025,,Graduate,0.21167578,0.12310341,0.6652208,0.21167578,Low,Normal
1,14,1,17,0,1,1,22,28,10,9,0,0,1,0,0,0,29,0,0,5,15,2,13.25,0,0,5,12,3,12.6,3,16.2,0.3,-0.92,Dropout,Khalifa University,College of Medicine,Medicine,Expat,2021,Academic failure,Dropout,0.55078113,0.13326919,0.31594968,0.55078113,High,Normal
1,1,1,12,1,1,1,1,1,5,11,0,0,0,1,0,0,18,0,0,7,7,6,13.861666666666666,0,0,8,16,0,0.0,1,12.4,0.5,1.79,Dropout,Khalifa University,College of Computing & Mathematical Sciences,Data Science,Expat,2021,Work commitment,Dropout,0.49499646,0.18204539,0.32295817,0.49499646,High,Normal
1,1,1,15,1,1,1,22,28,8,8,0,0,0,1,0,1,18,0,0,6,6,6,12.166666666666666,0,0,6,7,6,12.142857142857142,0,15.5,2.8,-4.06,Graduate,UAEU,College of Business & Economics,Business Administration,Expat,2022,,Graduate,0.21974179,0.15630752,0.6239507,0.21974179,Low,Normal
2,4,1,10,1,3,1,22,14,5,6,0,0,0,1,0,0,38,0,0,6,17,4,13.75,0,0,6,15,6,14.5,0,16.2,0.3,-0.92,Graduate,AUS,School of Engineering,Chemical Engineering,Expat,2025,,Graduate,0.24279454,0.1385231,0.6186824,0.24279454,Medium,Normal
1,1,4,12,1,1,1,23,27,10,9,1,0,0,1,0,1,19,0,0,7,7,6,15.433333333333332,0,0,7,7,6,15.433333333333332,0,7.6,2.6,0.32,Graduate,AUS,College of Arts & Sciences,Mass Communication,Expat,2025,,Graduate,0.21167578,0.12310341,0.6652208,0.21167578,Low,Normal
4,12,1,3,0,12,1,22,27,10,10,0,0,0,1,0,1,39,0,0,6,6,6,13.833333333333334,0,0,6,6,6,15.5,0,11.1,0.6,2.02,Graduate,Zayed University,College of Interdisciplinary Studies,Cultural Studies,Emirati,2022,,Graduate,0.21167578,0.12310341,0.6652208,0.21167578,Low,Normal
1,14,1,17,0,3,1,22,27,10,10,0,0,0,1,0,0,37,0,7,14,21,12,11.833333333333334,0,11,12,15,11,11.363636363636363,0,12.7,3.7,-1.7,Graduate,Zayed University,College of Education,Educational Technology,Emirati,2024,,Graduate,0.24844936,0.14210021,0.60945046,0.24844936,Medium,Normal
1,8,2,13,1,1,1,22,27,6,6,1,0,0,1,0,0,32,0,0,7,7,0,0.0,0,0,8,8,0,0.0,0,16.2,0.3,-0.92,Dropout,Zayed University,College of Education,Educational Technology,Expat,2023,Transferred to another university,Dropout,0.5495642,0.13518421,0.3152516,0.5495642,High,Normal
1,9,1,10,1,1,1,23,24,5,1,0,0,0,1,0,0,18,0,0,1,1,0,0.0,1,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,Abu Dhabi University,College of Arts & Sciences,Mathematics,Expat,2024,Personal / family reasons,Dropout,0.5514052,0.13267608,0.3159187,0.5514052,High,Normal
1,14,1,13,1,1,1,1,1,5,9,1,1,0,1,0,0,20,0,1,7,9,7,12.333333333333334,0,0,8,8,8,12.625,0,12.7,3.7,-1.7,Enrolled,AUS,School of Business Administration,Finance,Emirati,2022,,Graduate,0.22766937,0.33017945,0.44215113,0.22766937,Low,Normal
1,1,5,5,1,1,1,22,27,10,10,1,0,0,1,0,0,20,0,0,6,6,6,11.166666666666666,0,0,6,6,6,12.166666666666666,0,7.6,2.6,0.32,Graduate,Zayed University,College of Communication & Media Sciences,Public Relations,Emirati,2022,,Graduate,0.21641202,0.16692479,0.6166632,0.21641202,Low,Normal
1,8,1,6,1,1,1,22,27,10,10,1,0,0,1,0,1,23,0,0,6,6,6,14.666666666666666,0,0,6,8,6,12.428571428571429,0,8.9,1.4,3.51,Graduate,HCT,Faculty of Health Sciences,Medical Laboratory,Abroad,2025,,Graduate,0.21167578,0.12310341,0.6652208,0.21167578,Low,Normal
1,1,2,9,1,1,1,1,14,5,10,1,0,0,1,0,0,19,0,0,5,5,5,11.2,0,0,5,11,4,11.75,0,10.8,1.4,1.74,Enrolled,AUS,School of Business Administration,Finance,Emirati,2025,,Graduate,0.22554825,0.30901775,0.46543398,0.22554825,Low,Normal
1,1,1,10,1,1,1,22,28,10,11,0,0,0,1,0,0,18,0,0,6,9,6,13.714285714285714,0,0,6,6,6,14.166666666666666,0,13.9,-0.3,0.79,Graduate,Abu Dhabi University,College of Arts & Sciences,Interior Design,Expat,2023,,Graduate,0.21167578,0.12310341,0.6652208,0.21167578,Low,Normal
1,1,1,9,1,1,1,23,14,10,10,1,0,0,1,1,0,19,0,0,5,5,5,12.8,0,0,5,10,5,11.444444444444445,0,10.8,1.4,1.74,Graduate,UAEU,College of Engineering,Electrical Engineering,Emirati,2022,,Graduate,0.23096356,0.20718937,0.56184703,0.23096356,Low,Normal
1,8,4,15,1,1,1,1,28,6,8,1,0,0,1,0,0,20,0,0,6,9,4,13.25,0,0,6,11,5,11.8,0,12.4,0.5,1.79,Graduate,Zayed University,College of Interdisciplinary Studies,Environmental Studies,Expat,2023,,Graduate,0.2448843,0.18050177,0.5746139,0.2448843,Medium,Normal
1,1,6,12,1,1,1,22,14,10,8,1,0,0,1,0,0,19,0,0,8,10,6,13.78,1,0,8,10,6,13.78,1,9.4,-0.8,-3.12,Dropout,Zayed University,College of Communication & Media Sciences,Digital Media,Emirati,2021,Left the country,Dropout,0.4650747,0.20174067,0.33318466,0.4650747,Medium,Normal
1,8,3,12,1,1,1,22,28,5,6,1,0,0,1,0,0,19,0,0,8,8,7,15.11,0,0,8,8,7,15.11,0,10.8,1.4,1.74,Graduate,Abu Dhabi University,College of Arts & Sciences,Mathematics,Abroad,2024,,Graduate,0.21167578,0.12310341,0.6652208,0.21167578,Low,Normal
1,1,2,10,1,1,1,1,14,5,6,0,0,0,1,0,0,18,0,0,6,10,4,11.0,0,0,6,8,5,11.2,0,10.8,1.4,1.74,Graduate,HCT,Faculty of Business,Logistics & Transport,Emirati,2023,,Graduate,0.22675319,0.18226276,0.59098405,0.22675319,Low,Normal
1,1,1,12,1,1,1,23,14,10,6,1,0,0,1,0,1,20,0,0,8,8,7,15.798571428571426,0,0,8,8,7,15.798571428571426,0,10.8,1.4,1.74,Graduate,AUS,School of Business Administration,Marketing,Expat,2025,,Graduate,0.21167578,0.12310341,0.6652208,0.21167578,Low,Normal
1,1,3,12,1,1,1,13,27,10,10,1,0,0,1,0,0,20,0,0,7,7,7,13.775714285714288,0,0,8,8,8,15.520232023202398,0,12.4,0.5,1.79,Graduate,Khalifa University,College of Medicine,Biomedical Research,Expat,2024,,Graduate,0.21198747,0.123054735,0.66495776,0.21198747,Low,Normal
4,12,1,12,1,1,1,23,27,8,8,1,0,0,1,0,0,24,0,0,8,11,7,12.16,0,0,8,11,7,12.16,0,10.8,1.4,1.74,Graduate,Khalifa University,College of Medicine,Biomedical Research,Expat,2021,,Graduate,0.22759824,0.18272333,0.58967847,0.22759824,Low,Normal
4,12,2,13,1,1,1,23,27,8,8,1,0,0,1,0,0,24,0,0,7,0,0,0.0,0,0,7,0,0,0.0,0,10.8,1.4,1.74,Dropout,HCT,Faculty of Health Sciences,Medical Laboratory,Emirati,2021,Financial difficulties,Dropout,0.5514052,0.13267608,0.3159187,0.5514052,High,Normal
1,8,2,15,1,1,1,2,1,3,8,1,0,0,1,0,0,20,0,0,6,6,6,14.333333333333334,0,0,6,6,6,15.5,0,12.4,0.5,1.79,Graduate,Khalifa University,College of Medicine,Pharmacology,Expat,2023,,Graduate,0.22612636,0.12986895,0.6440047,0.22612636,Low,Normal
1,1,3,5,1,1,1,13,14,4,4,1,0,0,1,0,0,20,0,0,6,6,6,11.833333333333334,0,0,6,6,3,13.333333333333334,0,9.4,-0.8,-3.12,Enrolled,AUS,School of Business Administration,Marketing,Expat,2023,,Graduate,0.26780024,0.35444683,0.37775296,0.26780024,Medium,Normal
1,1,1,6,1,1,1,23,27,4,10,1,0,0,0,0,0,18,0,0,6,7,6,14.833333333333334,0,0,6,8,6,12.5,0,8.9,1.4,3.51,Enrolled,Zayed University,College of Education,Early Childhood Education,Emirati,2022,,Graduate,0.25316334,0.3434175,0.40341917,0.25316334,Medium,Normal
1,1,1,12,1,1,1,1,27,10,10,0,0,0,1,0,0,18,0,0,8,8,7,14.2,0,0,8,8,7,14.2,0,12.7,3.7,-1.7,Graduate,Abu Dhabi University,College of Engineering,Industrial Engineering,Expat,2024,,Graduate,0.21167578,0.12310341,0.6652208,0.21167578,Low,Normal
1,1,1,6,1,1,1,2,1,5,4,1,0,0,1,0,0,21,0,0,5,6,5,12.2,0,0,5,5,5,13.2,0,10.8,1.4,1.74,Graduate,AUS,College of Arts & Sciences,Mass Communication,Emirati,2024,,Graduate,0.21187638,0.12307208,0.6650515,0.21187638,Low,Normal
1,8,1,16,1,1,1,1,28,5,11,1,0,0,1,0,0,18,0,0,6,10,4,13.0,0,0,6,9,5,13.666666666666666,0,9.4,-0.8,-3.12,Graduate,HCT,Faculty of Information Technology,Network Engineering,Expat,2025,,Graduate,0.24000229,0.17006548,0.58993226,0.24000229,Medium,Normal
1,8,5,12,1,1,1,13,1,6,4,1,0,0,1,0,1,19,0,0,8,8,7,12.485714285714286,0,0,8,8,7,12.485714285714286,0,12.7,3.7,-1.7,Graduate,Abu Dhabi University,College of Business Administration,Supply Chain Management,Expat,2022,,Graduate,0.24788709,0.15786666,0.59424627,0.24788709,Medium,Normal
1,4,1,6,1,15,1,1,1,5,5,1,0,0,1,0,0,22,0,0,6,7,6,17.0,0,0,6,7,6,16.285714285714285,0,11.1,0.6,2.02,Graduate,Khalifa University,College of Computing & Mathematical Sciences,Applied Mathematics,Abroad,2023,,Graduate,0.21231382,0.12300377,0.6646824,0.21231382,Low,Normal
1,8,3,10,1,1,1,13,14,8,8,1,0,0,1,0,0,19,0,0,6,7,5,10.8,0,0,6,9,6,10.166666666666666,0,8.9,1.4,3.51,Graduate,Abu Dhabi University,College of Arts & Sciences,Interior Design,Emirati,2025,,Graduate,0.2171629,0.13148037,0.65135676,0.2171629,Low,Normal
1,1,3,12,1,1,3,22,27,10,10,1,0,0,1,0,0,18,1,0,7,7,6,14.716666666666669,0,0,7,7,6,14.716666666666669,0,7.6,2.6,0.32,Graduate,HCT,Faculty of Information Technology,Network Engineering,Emirati,2024,,Graduate,0.21167578,0.12310341,0.6652208,0.21167578,Low,Normal
1,1,1,6,1,1,1,22,14,10,6,1,0,0,1,0,1,19,0,0,5,10,2,13.5,0,0,5,11,5,11.4,1,10.8,1.4,1.74,Enrolled,Abu Dhabi University,College of Arts & Sciences,Mathematics,Expat,2023,,Graduate,0.22440262,0.3099116,0.4656858,0.22440262,Low,Normal
1,14,1,12,1,1,1,23,14,6,6,1,0,0,1,0,1,24,0,0,8,8,7,11.971428571428572,0,0,8,8,7,11.971428571428572,0,12.7,3.7,-1.7,Enrolled,UAEU,College of Engineering,Civil Engineering,Emirati,2022,,Graduate,0.23220211,0.27386326,0.49393466,0.23220211,Low,Normal
1,1,3,6,1,1,1,23,14,10,6,0,0,0,1,0,0,19,0,0,5,7,3,12.0,0,0,5,7,4,13.5,0,7.6,2.6,0.32,Enrolled,HCT,Faculty of Health Sciences,Dental Hygiene,Emirati,2023,,Graduate,0.22646818,0.31440794,0.45912385,0.22646818,Low,Normal
1,1,1,3,0,1,1,23,28,6,3,0,0,0,1,0,0,34,0,0,6,7,6,12.333333333333334,0,0,6,6,6,11.666666666666666,0,10.8,1.4,1.74,Graduate,HCT,Faculty of Health Sciences,Health Informatics,Emirati,2024,,Graduate,0.21167578,0.12310341,0.6652208,0.21167578,Low,Normal
1,8,5,6,1,1,1,23,28,10,10,1,0,0,1,0,0,19,0,0,12,22,6,15.307692307692308,0,0,10,13,6,13.875,0,15.5,2.8,-4.06,Graduate,Khalifa University,College of Engineering & Physical Sciences,Aerospace Engineering,Emirati,2024,,Graduate,0.22379115,0.122923374,0.6532855,0.22379115,Low,Normal
1,1,1,12,1,1,1,22,27,8,10,1,0,0,1,0,1,18,0,0,7,7,6,12.666666666666666,0,0,7,7,6,12.666666666666666,0,7.6,2.6,0.32,Graduate,Abu Dhabi University,College of Arts & Sciences,Mathematics,Emirati,2025,,Graduate,0.21167578,0.12310341,0.6652208,0.21167578,Low,Normal
1,1,5,12,1,1,1,22,27,10,6,1,0,0,1,0,1,19,0,0,7,10,7,14.368,0,0,8,8,8,14.44875,0,15.5,2.8,-4.06,Graduate,Zayed University,College of Communication & Media Sciences,Journalism,Emirati,2025,,Graduate,0.21167578,0.12310341,0.6652208,0.21167578,Low,Normal
1,12,1,12,1,1,1,13,1,2,2,0,0,0,1,0,0,25,0,0,8,8,7,12.084285714285716,0,0,8,8,7,12.084285714285716,0,10.8,1.4,1.74,Graduate,Zayed University,College of Education,Educational Technology,Emirati,2021,,Graduate,0.23455325,0.17158286,0.5938639,0.23455325,Low,Normal
1,15,1,6,1,14,1,3,28,3,10,1,0,0,1,0,0,21,0,7,12,18,8,12.25,0,4,12,27,8,12.2,0,12.4,0.5,1.79,Enrolled,HCT,Faculty of Business,Business Technology,Expat,2023,,Graduate,0.23556922,0.34220615,0.42222467,0.23556922,Medium,Normal
1,1,1,11,1,1,1,22,27,8,8,0,0,0,1,0,0,18,0,0,6,10,5,12.2,0,0,6,10,5,11.6,0,16.2,0.3,-0.92,Enrolled,HCT,Faculty of Business,Human Resources,Expat,2021,,Graduate,0.26028574,0.3618366,0.37787768,0.26028574,Medium,Normal
1,1,1,10,1,1,1,19,28,5,8,0,0,0,1,0,1,18,0,0,6,12,4,11.0,0,0,6,9,6,11.5,0,9.4,-0.8,-3.12,Graduate,HCT,Faculty of Business,Human Resources,Expat,2025,,Graduate,0.21104966,0.1261383,0.66281205,0.21104966,Low,Normal
1,1,1,3,0,1,1,23,28,10,8,1,0,0,1,0,0,28,0,0,6,8,5,12.8,0,0,6,8,5,11.0,0,9.4,-0.8,-3.12,Graduate,UAEU,College of Business & Economics,Business Administration,Emirati,2024,,Graduate,0.2177713,0.13334905,0.64887965,0.2177713,Low,Normal
5,14,1,12,1,1,1,1,28,6,6,0,0,0,1,0,1,18,0,0,8,8,7,11.857142857142858,0,0,8,8,7,11.857142857142858,0,12.7,3.7,-1.7,Graduate,HCT,Faculty of Health Sciences,Medical Laboratory,Expat,2023,,Graduate,0.21092482,0.12665525,0.66242,0.21092482,Low,Normal
2,12,1,11,1,1,1,22,27,10,10,0,0,0,1,0,0,41,0,0,6,8,6,12.285714285714286,0,0,6,10,5,13.0,0,8.9,1.4,3.51,Graduate,Abu Dhabi University,College of Business Administration,Entrepreneurship,Expat,2023,,Graduate,0.24717891,0.1657775,0.5870436,0.24717891,Medium,Normal
1,8,2,16,1,1,1,22,27,6,1,0,0,0,1,0,0,18,0,0,6,11,3,12.333333333333334,0,0,6,11,4,13.5,0,7.6,2.6,0.32,Dropout,Zayed University,College of Communication & Media Sciences,Journalism,Abroad,2022,Left the country,Dropout,0.462057,0.19572148,0.3422215,0.462057,Medium,Normal
1,8,1,10,1,1,1,23,14,8,8,0,0,0,1,0,1,21,0,0,6,11,4,11.25,0,0,6,12,4,11.4,0,15.5,2.8,-4.06,Graduate,Khalifa University,College of Medicine,Medicine,Abroad,2023,,Graduate,0.26716617,0.22098888,0.51184493,0.26716617,Medium,Normal
4,4,1,10,1,15,1,19,24,13,13,0,0,1,1,0,0,41,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout,HCT,Faculty of Information Technology,Software Development,Expat,2022,Personal / family reasons,Dropout,0.5514052,0.13267608,0.3159187,0.5514052,High,Normal
1,4,1,5,1,3,1,3,5,3,3,1,0,0,1,0,0,32,0,0,3,3,2,16.0,0,0,3,3,1,16.0,0,7.6,2.6,0.32,Dropout,HCT,Faculty of Information Technology,Software Development,Expat,2024,Transferred to another university,Dropout,0.54940146,0.1354403,0.31515825,0.54940146,High,Normal
1,14,1,3,0,9,1,19,24,1,13,0,0,0,1,0,0,29,0,0,6,10,6,11.666666666666666,0,0,6,7,6,11.0,0,7.6,2.6,0.32,Graduate,UAEU,College of Engineering,Computer Engineering,Emirati,2022,,Graduate,0.23155187,0.1295051,0.638943,0.23155187,Low,Normal
1,12,1,13,1,1,1,13,28,10,9,0,0,0,1,0,0,24,0,0,7,15,5,12.4,0,0,8,14,7,12.15,0,12.4,0.5,1.79,Enrolled,HCT,Faculty of Business,Human Resources,Emirati,2023,,Graduate,0.27549618,0.3563374,0.3681664,0.27549618,Medium,Normal
1,14,1,13,1,1,1,23,28,8,9,1,0,0,1,0,0,22,0,0,7,14,6,10.744444444444444,1,0,8,10,8,11.8375,0,12.7,3.7,-1.7,Enrolled,HCT,Faculty of Health Sciences,Dental Hygiene,Expat,2022,,Enrolled,0.25565,0.3765004,0.36784965,0.25565,Medium,Normal
1,1,1,10,1,1,1,13,1,2,4,0,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout,AUS,School of Business Administration,Finance,Expat,2023,Financial difficulties,Dropout,0.5514052,0.13267608,0.3159187,0.5514052,High,Normal
